Venue,Venue Size,Venue Type,Venue Page,Artist,Show Title,Show Date,Show Information,Ticket Purchase Page
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Dee Jay Silver,Full Throttle Tour 2025,7/26/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/jason-aldean-full-throttle-tour-2025-west-valley-city-utah-07-26-2025/event/1E00622EF025342F
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,The Lumineers,The Automatic World Tour,7/30/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/the-lumineers-the-automatic-world-tour-west-valley-city-utah-07-30-2025/event/1E00624AE7733A69
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Tom Odell,The Automatic World Tour,7/30/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/the-lumineers-the-automatic-world-tour-west-valley-city-utah-07-30-2025/event/1E00624AE7733A69
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Dierks Bentley,Broken Branches Tour,7/31/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/dierks-bentley-broken-branches-tour-west-valley-city-utah-07-31-2025/event/1E00624CF1BD433E
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Zach Top,Broken Branches Tour,7/31/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/dierks-bentley-broken-branches-tour-west-valley-city-utah-07-31-2025/event/1E00624CF1BD433E
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,The Band Loula,Broken Branches Tour,7/31/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/dierks-bentley-broken-branches-tour-west-valley-city-utah-07-31-2025/event/1E00624CF1BD433E
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Hozier,Unreal Unearth Tour 2025,8/1/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/hozier-unreal-unearth-tour-2025-west-valley-city-utah-08-01-2025/event/1E00623CC9E83913
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Hozier,Unreal Unearth Tour 2025,8/2/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/hozier-unreal-unearth-tour-2025-west-valley-city-utah-08-02-2025/event/1E00623F9EB631E1
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Russ,Into The W!LD Tour,8/8/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/russ-into-the-wld-tour-with-west-valley-city-utah-08-08-2025/event/1E006288C56D3924
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Big Sean,Into The W!LD Tour,8/8/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/russ-into-the-wld-tour-with-west-valley-city-utah-08-08-2025/event/1E006288C56D3924
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Sabrina Claudio,Into The W!LD Tour,8/8/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/russ-into-the-wld-tour-with-west-valley-city-utah-08-08-2025/event/1E006288C56D3924
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,RÜFÜS DU SOL,Inhale / Exhale World Tour 2025,8/10/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/rufus-du-sol-inhale-exhale-world-west-valley-city-utah-08-10-2025/event/1E006151D96331FA
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Glass Beams,Inhale / Exhale World Tour 2025,8/10/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/rufus-du-sol-inhale-exhale-world-west-valley-city-utah-08-10-2025/event/1E006151D96331FA
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Cyndi Lauper,Girls Just Wanna Have Fun Farewell Tour,8/14/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/cyndi-lauper-girls-just-wanna-have-west-valley-city-utah-08-14-2025/event/1E00624D3D1958C4
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Jake Wesley Rogers,Girls Just Wanna Have Fun Farewell Tour,8/14/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/cyndi-lauper-girls-just-wanna-have-west-valley-city-utah-08-14-2025/event/1E00624D3D1958C4
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Chris Stapleton,All-American Road Show,8/15/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/chris-stapletons-allamerican-road-show-west-valley-city-utah-08-15-2025/event/1E006227CBFE2367
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Marcus King,All-American Road Show,8/15/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/chris-stapletons-allamerican-road-show-west-valley-city-utah-08-15-2025/event/1E006227CBFE2367
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Chris Stapleton,All-American Road Show,8/16/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/chris-stapletons-allamerican-road-show-west-valley-city-utah-08-16-2025/event/1E00622DEDD431B7
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Marcus King,All-American Road Show,8/16/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/chris-stapletons-allamerican-road-show-west-valley-city-utah-08-16-2025/event/1E00622DEDD431B7
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Pantera,Pantera,8/20/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/pantera-west-valley-city-utah-08-20-2025/event/1E006253D39934E8
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Amon Amarth,Pantera,8/20/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/pantera-west-valley-city-utah-08-20-2025/event/1E006253D39934E8
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,King Parrot,Pantera,8/20/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/pantera-west-valley-city-utah-08-20-2025/event/1E006253D39934E8
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Counting Crows,The Complete Sweets! Tour with The Gaslight Anthem,8/21/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/counting-crows-the-complete-sweets-tour-west-valley-city-utah-08-21-2025/event/1E006263E23C2819
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,The Gaslight Anthem,The Complete Sweets! Tour with The Gaslight Anthem,8/21/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/counting-crows-the-complete-sweets-tour-west-valley-city-utah-08-21-2025/event/1E006263E23C2819
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Alabama Shakes,Alabama Shakes,8/22/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/alabama-shakes-west-valley-city-utah-08-22-2025/event/1E006246CB3E3AA5
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Y La Bamba,Alabama Shakes,8/22/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/alabama-shakes-west-valley-city-utah-08-22-2025/event/1E006246CB3E3AA5
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,$uicideboy$,Grey Day Tour 2025 w. Night Lovell & more,8/23/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/uicideboy-present-grey-day-tour-2025-west-valley-city-utah-08-23-2025/event/1E006273D0015AAD
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Night Lovell,Grey Day Tour 2025 w. Night Lovell & more,8/23/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/uicideboy-present-grey-day-tour-2025-west-valley-city-utah-08-23-2025/event/1E006273D0015AAD
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Germ,Grey Day Tour 2025 w. Night Lovell & more,8/23/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/uicideboy-present-grey-day-tour-2025-west-valley-city-utah-08-23-2025/event/1E006273D0015AAD
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Joeyy,Grey Day Tour 2025 w. Night Lovell & more,8/23/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/uicideboy-present-grey-day-tour-2025-west-valley-city-utah-08-23-2025/event/1E006273D0015AAD
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Goo Goo Dolls,Summer Anthem Tour 2025,8/26/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/goo-goo-dolls-with-dashboard-confessional-west-valley-city-utah-08-26-2025/event/1E006167D1CC3743
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Dashboard Confessional,Summer Anthem Tour 2025,8/26/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/goo-goo-dolls-with-dashboard-confessional-west-valley-city-utah-08-26-2025/event/1E006167D1CC3743
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Toto,Toto + Men At Work + Christopher Cross,8/27/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/toto-men-at-work-christopher-cross-west-valley-city-utah-08-27-2025/event/1E006186D0D734C0
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Men At Work,Toto + Men At Work + Christopher Cross,8/27/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/toto-men-at-work-christopher-cross-west-valley-city-utah-08-27-2025/event/1E006186D0D734C0
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Christopher Cross,Toto + Men At Work + Christopher Cross,8/27/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/toto-men-at-work-christopher-cross-west-valley-city-utah-08-27-2025/event/1E006186D0D734C0
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Little Big Town,Summer Tour 2025,8/28/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/little-big-town-summer-tour-2025-west-valley-city-utah-08-28-2025/event/1E006283E4EB58F5
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Wynonna Judd,Summer Tour 2025,8/28/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/little-big-town-summer-tour-2025-west-valley-city-utah-08-28-2025/event/1E006283E4EB58F5
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Shelby Lynne,Summer Tour 2025,8/28/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/little-big-town-summer-tour-2025-west-valley-city-utah-08-28-2025/event/1E006283E4EB58F5
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Big Time Rush,In Real Life Worldwide,8/29/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/big-time-rush-in-real-life-west-valley-city-utah-08-29-2025/event/1E00624B2A9E48AA
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Katelyn Tarver,In Real Life Worldwide,8/29/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/big-time-rush-in-real-life-west-valley-city-utah-08-29-2025/event/1E00624B2A9E48AA
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Stephen Kramer Glickman,In Real Life Worldwide,8/29/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/big-time-rush-in-real-life-west-valley-city-utah-08-29-2025/event/1E00624B2A9E48AA
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Billy Idol,It's A Nice Day To...Tour Again!,9/5/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/billy-idol-its-a-nice-day-west-valley-city-utah-09-05-2025/event/1E006231B4513200
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Joan Jett & the Blackhearts,It's A Nice Day To...Tour Again!,9/5/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/billy-idol-its-a-nice-day-west-valley-city-utah-09-05-2025/event/1E006231B4513200
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,The Offspring,SUPERCHARGED Worldwide in '25,9/6/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/the-offspring-supercharged-worldwide-in-25-west-valley-city-utah-09-06-2025/event/1E00625BD7FD484C
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Jimmy Eat World,SUPERCHARGED Worldwide in '25,9/6/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/the-offspring-supercharged-worldwide-in-25-west-valley-city-utah-09-06-2025/event/1E00625BD7FD484C
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,New Found Glory,SUPERCHARGED Worldwide in '25,9/6/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/the-offspring-supercharged-worldwide-in-25-west-valley-city-utah-09-06-2025/event/1E00625BD7FD484C
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Jonas Brothers,JONAS20 Greetings From Your Hometown,9/13/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/jonas-brothers-jonas20-greetings-from-your-west-valley-city-utah-09-13-2025/event/1E0062CDDD504E23
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Boys Like Girls,JONAS20 Greetings From Your Hometown,9/13/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/jonas-brothers-jonas20-greetings-from-your-west-valley-city-utah-09-13-2025/event/1E0062CDDD504E23
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Thomas Rhett,Better In Boots Tour 2025,9/20/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/thomas-rhett-better-in-boots-tour-west-valley-city-utah-09-20-2025/event/1E00612D248D07EC
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Tucker Wetmore,Better In Boots Tour 2025,9/20/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/thomas-rhett-better-in-boots-tour-west-valley-city-utah-09-20-2025/event/1E00612D248D07EC
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,The Castlellows,Better In Boots Tour 2025,9/20/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/thomas-rhett-better-in-boots-tour-west-valley-city-utah-09-20-2025/event/1E00612D248D07EC
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Breaking Benjamin,Breaking Benjamin & Three Days Grace,9/27/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/breaking-benjamin-three-days-grace-west-valley-city-utah-09-27-2025/event/1E006284D29256E5
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Three Days Grace,Breaking Benjamin & Three Days Grace,9/27/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/breaking-benjamin-three-days-grace-west-valley-city-utah-09-27-2025/event/1E006284D29256E5
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Return to Dust,Breaking Benjamin & Three Days Grace,9/27/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/breaking-benjamin-three-days-grace-west-valley-city-utah-09-27-2025/event/1E006284D29256E5
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Conan Gray,The Wishbone Pajama Show w/ special guest hemlocke springs,10/1/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/conan-gray-the-wishbone-pajama-show-west-valley-city-utah-10-01-2025/event/1E0062B7E87D57ED
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,hemlocke springs,The Wishbone Pajama Show w/ special guest hemlocke springs,10/1/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/conan-gray-the-wishbone-pajama-show-west-valley-city-utah-10-01-2025/event/1E0062B7E87D57ED
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Judas Priest,Judas Priest & Alice Cooper Live,10/12/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/judas-priest-alice-cooper-live-west-valley-city-utah-10-12-2025/event/1E00628AD8B74495
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Alice Cooper,Judas Priest & Alice Cooper Live,10/12/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/judas-priest-alice-cooper-live-west-valley-city-utah-10-12-2025/event/1E00628AD8B74495
Utah First Amphitheater,Outdoors,Large,https://www.utahfirstamp.com/shows,Corrosion of Conformity,Judas Priest & Alice Cooper Live,10/12/2025,https://www.utahfirstamp.com/shows,https://www.ticketmaster.com/judas-priest-alice-cooper-live-west-valley-city-utah-10-12-2025/event/1E00628AD8B74495
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Panchiko,Panchiko,6/23/2025,https://www.thecomplexslc.com/event-2621.htm,https://tickets.thecomplexslc.com/event/panchiko/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Tanukichan,Tanukichan,6/23/2025,https://www.thecomplexslc.com/event-2621.htm,https://tickets.thecomplexslc.com/event/panchiko/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Randall King,Randall King,7/10/2025,https://www.thecomplexslc.com/event-2660.htm,https://tickets.thecomplexslc.com/event/randall-king-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Carson Jeffrey,Carson Jeffrey,7/10/2025,https://www.thecomplexslc.com/event-2660.htm,https://tickets.thecomplexslc.com/event/randall-king-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Kevian Kraemer,The Jersey or Mars Tour,7/18/2025,https://www.thecomplexslc.com/event-2692.htm,https://tickets.thecomplexslc.com/event/kevian-kraemer-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,YELAWOLF,45 Tour,7/30/2025,https://www.thecomplexslc.com/event-2655.htm,https://tickets.thecomplexslc.com/event/yelawolf-45/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Rio Da Yung OG ,Rio Welcome Home Tour,7/31/2025,https://www.thecomplexslc.com/event-2625.htm,https://tickets.thecomplexslc.com/event/rio-da-yung-og/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,The Acacia Strain,Six Feet Closer To Hell Tour,8/3/2025,https://www.thecomplexslc.com/event-2683.htm,https://tickets.thecomplexslc.com/event/the-acacia-strain-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Bodysnatcher,Six Feet Closer To Hell Tour,8/3/2025,https://www.thecomplexslc.com/event-2683.htm,https://tickets.thecomplexslc.com/event/the-acacia-strain-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Ingrown,Six Feet Closer To Hell Tour,8/3/2025,https://www.thecomplexslc.com/event-2683.htm,https://tickets.thecomplexslc.com/event/the-acacia-strain-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,No Cure,Six Feet Closer To Hell Tour,8/3/2025,https://www.thecomplexslc.com/event-2683.htm,https://tickets.thecomplexslc.com/event/the-acacia-strain-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Tribal Gaze,Six Feet Closer To Hell Tour,8/3/2025,https://www.thecomplexslc.com/event-2683.htm,https://tickets.thecomplexslc.com/event/the-acacia-strain-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Architects,Architects,8/7/2025,https://www.thecomplexslc.com/event-2664.htm,https://tickets.thecomplexslc.com/event/architects-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Erra,Erra,8/7/2025,https://www.thecomplexslc.com/event-2664.htm,https://tickets.thecomplexslc.com/event/architects-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Holywatr,Holywatr,8/7/2025,https://www.thecomplexslc.com/event-2664.htm,https://tickets.thecomplexslc.com/event/architects-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,RAMIREZ,FROM FRISCO WITH LOVE TOUR,8/5/2025,https://www.thecomplexslc.com/event-2676.htm,https://tickets.thecomplexslc.com/event/ramirez-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Jason Joshua,FROM FRISCO WITH LOVE TOUR,8/5/2025,https://www.thecomplexslc.com/event-2676.htm,https://tickets.thecomplexslc.com/event/ramirez-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Soulzay,FROM FRISCO WITH LOVE TOUR,8/5/2025,https://www.thecomplexslc.com/event-2676.htm,https://tickets.thecomplexslc.com/event/ramirez-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Wasia Project,Wasia Project,8/6/2025,https://www.thecomplexslc.com/event-2665.htm,https://tickets.thecomplexslc.com/event/wasia-project-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,KING LIL G & YOUNG DRUMMER BOY,BLUE HUNDREDS TOUR 2025,8/9/2025,https://www.thecomplexslc.com/event-2668.htm,https://tickets.thecomplexslc.com/event/king-lil-g-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,HEXXX,BLUE HUNDREDS TOUR 2025,8/9/2025,https://www.thecomplexslc.com/event-2668.htm,https://tickets.thecomplexslc.com/event/king-lil-g-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Zazilla,BLUE HUNDREDS TOUR 2025,8/9/2025,https://www.thecomplexslc.com/event-2668.htm,https://tickets.thecomplexslc.com/event/king-lil-g-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,GLOCO,BLUE HUNDREDS TOUR 2025,8/9/2025,https://www.thecomplexslc.com/event-2668.htm,https://tickets.thecomplexslc.com/event/king-lil-g-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Men I Trust,Equus Tour 2025,8/12/2025,https://www.thecomplexslc.com/event-2644.htm,https://tickets.thecomplexslc.com/event/men-i-trust-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Strongboi,Equus Tour 2025,8/12/2025,https://www.thecomplexslc.com/event-2644.htm,https://tickets.thecomplexslc.com/event/men-i-trust-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Our Last Night,The Final Tour,8/15/2025,https://www.thecomplexslc.com/event-2653.htm,https://tickets.thecomplexslc.com/event/our-last-night-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Grayscale,The Final Tour,8/15/2025,https://www.thecomplexslc.com/event-2653.htm,https://tickets.thecomplexslc.com/event/our-last-night-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Wind Walkers,The Final Tour,8/15/2025,https://www.thecomplexslc.com/event-2653.htm,https://tickets.thecomplexslc.com/event/our-last-night-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,HAARPER / SHAKEWELL,HAARPER / SHAKEWELL,8/15/2025,https://www.thecomplexslc.com/event-2712.htm,https://tickets.thecomplexslc.com/event/haarper-shakewell-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Cody Himself,Cody Himself,8/15/2025,https://www.thecomplexslc.com/event-2712.htm,https://tickets.thecomplexslc.com/event/haarper-shakewell-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Twitzid,Freek Show 25 Year Anniversary Tour,8/17/2025,https://www.thecomplexslc.com/event-2667.htm,https://tickets.thecomplexslc.com/event/twiztid-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Blaze,Freek Show 25 Year Anniversary Tour,8/17/2025,https://www.thecomplexslc.com/event-2667.htm,https://tickets.thecomplexslc.com/event/twiztid-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,ABK,Freek Show 25 Year Anniversary Tour,8/17/2025,https://www.thecomplexslc.com/event-2667.htm,https://tickets.thecomplexslc.com/event/twiztid-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,SorryX,Freek Show 25 Year Anniversary Tour,8/17/2025,https://www.thecomplexslc.com/event-2667.htm,https://tickets.thecomplexslc.com/event/twiztid-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Wakko,Freek Show 25 Year Anniversary Tour,8/17/2025,https://www.thecomplexslc.com/event-2667.htm,https://tickets.thecomplexslc.com/event/twiztid-25/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Gavin Adcock,Need To Tour,8/23/2025,https://www.thecomplexslc.com/event-2635.htm,https://tickets.thecomplexslc.com/event/gavin-adcock/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Connor Smith,Need To Tour,8/23/2025,https://www.thecomplexslc.com/event-2635.htm,https://tickets.thecomplexslc.com/event/gavin-adcock/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Lanie Gardner,Need To Tour,8/23/2025,https://www.thecomplexslc.com/event-2635.htm,https://tickets.thecomplexslc.com/event/gavin-adcock/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,The Disco Biscuits,Between The Trees Tour,8/27/2025,https://www.thecomplexslc.com/event-2686.htm,https://tickets.thecomplexslc.com/event/the-disco-biscuits-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,KAYZO,Unleashed 2025,8/30/2025,https://www.thecomplexslc.com/event-2659.htm,https://tickets.thecomplexslc.com/event/kayzo-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Hivemind,Unleashed 2025,8/30/2025,https://www.thecomplexslc.com/event-2659.htm,https://tickets.thecomplexslc.com/event/kayzo-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Samplifire,Unleashed 2025,8/30/2025,https://www.thecomplexslc.com/event-2659.htm,https://tickets.thecomplexslc.com/event/kayzo-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Beastboi,Unleashed 2025,8/30/2025,https://www.thecomplexslc.com/event-2659.htm,https://tickets.thecomplexslc.com/event/kayzo-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Machaki,Unleashed 2025,8/30/2025,https://www.thecomplexslc.com/event-2659.htm,https://tickets.thecomplexslc.com/event/kayzo-tcslc/
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Chris Travis!,Turnt Not Burnt Tour,8/31/2025,https://www.thecomplexslc.com/event-2717.htm,https://tickets.thecomplexslc.com/event/chris-travis-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,NAHKO AND MEDICINE FOR THE PEOPLE,TAKE YOUR POWER BACK 2025,9/5/2025,https://www.thecomplexslc.com/event-2698.htm,https://tickets.thecomplexslc.com/event/nahko-tcslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,SHORELINE MAFIA,Back in Bidness Tour,9/10/2025,https://www.thecomplexslc.com/event-2670.htm,https://tickets.thecomplexslc.com/event/shorline-mafia-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,d4vd,Withered 2025 World Tour,9/13/2025,https://www.thecomplexslc.com/event-2671.htm,https://tickets.thecomplexslc.com/event/d4dv-tcslc/tag/cslc
The Complex,Indoors,Medium,https://www.thecomplexslc.com/,Yung Kai ,Withered 2025 World Tour,9/13/2025,https://www.thecomplexslc.com/event-2671.htm,https://tickets.thecomplexslc.com/event/d4dv-tcslc/tag/cslc
